instrument_id,local_symbol,live_symbol
1366,SGA,SDZNY
1367,IBT,IBIT
1368,Q3T,QIHU.CH
1369,A2BE,ARKB
1370,JIH,JMEI.CH
1371,CHANGY,CYOU.CH
1372,TDT,TDTH
1374,OTPC,ORTX.CVR
1375,DUCO,DUCO.TEST
1378,JD.COM,JD.US
1379,TGL,TCOM.CH
1380,AUTOHO,ATHM.CH
1382,5I,JOBS
1383,XI,XOS
1385,GS,GSOL.CH
1387,HGI,MOMO
1389,FTC,FTCS
1390,IS1E,OEF
1392,VFA,VSS
1393,FMG,GUNR
1396,SPS,SPSB
1397,SUA,SCHZ
1398,IUTE,IYW
1399,VMW,MOAT
1400,NESN.SW,NESN.ZU
1402,ROG.SW,ROP.ZU
1403,CSGA.SW,CSGN.ZU
1404,AL.SW,ABBN.ZU
1405,AGA.SW,ADEN.ZU
1406,AL.SW_1406,ATLN.ZU
1407,JBGA.SW,BAER.ZU
1408,CFRS.SW,CFR.ZU
1409,GA.SW,GEBN.ZU
1410,GS.SW,GIVN.ZU
1411,HL.SW,HOLN.ZU
1412,SA.SW,SCMN.ZU
1413,SS.SW,SGSN.ZU
1414,SLHA.SW,SLHN.ZU
1415,SRA.SW,SREN.ZU
1416,SA.SW_1416,SYNN.ZU
1417,UGA.SW,UBSG.ZU
1418,TSG.SW,UHR.ZU
1419,ZIGL.SW,ZURN.ZU
1423,VEU,ESGV
1424,I0Y_1424,SHYG
1425,I1Y_1425,TLH
1426,IMU,EWU
1427,IMAE,EWA
1431,IFA,FALN
1432,IUEE,IYE
1433,IGEE,IXC
1434,ICBE,ICVT
1435,IUIE,IFRA
1437,PU2,TBT
1438,IMFE,EWQ
1439,MGP,MRX
1440,C-T,Crypto10 - Test
1442,I$T,IB01.L
1443,DGP,DWL.L
1444,RIL.NS,RIGD.L
1445,ABL,AXB.L
1446,SBOI,SBID.L
1447,L&TL,LTOD.L
1448,M&ML,MHID.L
1449,GIL,GAID.L
1450,AP,ACN
1451,AAGI,AAL
1453,TSL.NS,TTST.L
1455,CF,CAN.L
1456,VPL,VALT.L
1457,PSC,PSKY
1460,COFC,COF
1461,CWC,COST
1462,CHC,CVS
1464,TCFI,FOX.OLD
1465,GSI,GILD
1468,TSW,SWC.L
1470,CA141,CA141.L
1471,CA142,CA142.L
1472,KELLAN,K
1473,CHL,CPRI
1474,LCI,LOW
1479,CA143,CA143.L
1480,CA144,CA144.L
1482,PMII,PM
1483,P6,PSX
1484,PH,PYPL
1485,QI,QCOM
1486,SHEL.L,SHEL
1488,SSI,SHAK
1489,CA145,CA145.L
1490,TC,TGT
1491,TMS.NS,TTM
1492,UPC,UNP
1493,UPSI,UPS
1494,WBAI,WBA
1496,WCI,WMB
1497,VEC,VLO
1499,FBIM,FNMA
1500,KC,KR
1501,GMC,GM
1502,ESHC,ESRX
1504,CHI,CAH
1505,EHI,ELV
1507,AIGI,AIG
1511,ETL,ET
1513,EPPL,EPD
1515,IMI,IM
1517,PGHL,PAGP
1519,CA146,CA146.L
1520,BBCI,BBY
1522,HHI,HCA
1523,ANDEAV,ANDV
1524,UAHI,UAL
1525,TFI,TSN
1526,D&C,DE
1528,CG,CI
1529,MII,MDLZ
1530,SGI,SNEX
1531,HC,HAL
1532,CA147,CA147.L
1533,SHC,SHLD
1534,GDC,GD
1535,TCI,TJX
1536,TDC,TECD
1539,IPC,IP.US
1540,QGI,QVCAQ
1541,DEC,DUK
1542,RAC,RADCQ
1543,BHC,BHI
1544,EEC,EMR
1545,NGC,NOC
1547,RC,RTN
1548,TWCI,TWC
1549,AEI,ARW
1552,AL,ABT.US
1553,CHSI,CYH
1555,FI,FCX
1556,UB,USB
1560,SAP.DE_1560,CHK.OLD
1561,XC,XRX
1564,WC,WHR
1565,PEI,PBF
1566,HSC,DINO
1569,PC,PGR
1570,CI(,CMI
1571,IEL,IEP
1572,CA148,CA148.L
1575,THF,HIG
1576,SAC,LUV
1577,APC,APC.OLD
1580,GT&,GT
1581,ERI,EOG
1582,LTI,LUMN
1583,AGI,MO
1588,USSC,X
1589,PAGI,PAG
1591,GPL,GLP
1592,TFSI,TMO
1595,AEPI,AEP
1596,BII,BAX
1598,BON,BNY
1599,JI,JBL
1600,PFS,PNC
1602,TOC,ODP
1603,BSC,BMY
1606,PII,PPG
1608,OGI,OMC
1609,ITWI,ITW
1610,MUI,MUSA
1611,WRI,WNR
1613,ARAMAR,ARMK
1614,DNC,DISH
1617,WFMI,WFM
1619,HNI,HNT_OLD
1620,WMI,WM
1623,TSC,SNX.US
1624,CA149,CA149.L
1628,CWI,CHRW
1630,YBI,YUM
1632,DHPI,DVA
1634,TII,TXN
1635,WHPI,WCG
1636,M&M,MRSH
1637,CEI,ED
1638,OI,OKE
1639,JEGI,J
1642,DEI,D
1643,JFGI,JEF
1644,AFI,AMP.US
1645,VC,VFC
1647,JPCI,JCP
1648,ADPI,ADP
1649,LCHI,LLL
1651,XEI,XEL
1654,R&SC,RRD
1656,BB&_1656,BBBYQ
1657,SB&,SWK
1658,B&B,BBWI
1659,CA150,CA150.L
1663,RSI,ROST
1664,SE,SRE
1665,ELCI,EL
1666,RGAI,RGA
1667,PSE,PEG
1668,SL,CAM
1669,NIC,NAV
1671,SSC,STT
1672,UG,UNM
1673,HWHI,HLT
1674,PFGI,PFG
1675,RSA.NS,RS
1676,AP&,APD
1678,HSI,HSIC
1679,CTSC,CTSH
1680,MRI,MGM
1681,WGI,GWW
1682,G1AI,GPI
1684,AAPI,AAP
1690,MHI,MOH
1691,PCC,PCP
1693,GFI,GNW
1694,ECC,EMN
1695,DFC,DF
1697,AHI,ACH.US
1698,HFC,HRL
1699,GC,GME
1701,FNFI,FNF
1702,SAI,SAH
1703,HSHI,HDS
1704,CCI,CHTR
1706,AMI,AMAT
1708,API,AVP
1710,UHSI,UHS
1712,SDI,STLD
1713,SBI,STI.Delisted
1714,CEC,CZRdel
1715,TRC,TRGP
1716,DTI,DLTR
1718,BC,BALL
1720,FRI,BEN
1722,BD&C,BDX
1724,CA151,CA151.L
1725,CSC,CPB
1726,AECOM,ACM
1728,DUHI,DK
1731,JC,JAH
1732,UC,UGI
1733,MOC,MUR
1735,CHCI,CORE.old
1739,K&CL,KKR
1740,TP,FTI
1742,WII,WCC
1743,QSI,PWR
1746,TOAL,TA
1748,EE,ES
1751,IGO,IPG
1752,BGL,BX
1753,QDI,DGX
1754,CA152,CA152.L
1755,CA153,CA153.L
1756,CA154,CA154.L
1757,NMC,NEM
1758,OAI,ORLY
1759,CGSI,CASY
1761,FLI,FL
1764,ATI,A.US
1765,HIII,HII
1766,LNEI,LYV
1767,DSGI,DKS
1770,SAHI,SPR
1775,L3CI,LVLT
1777,GDI,GEN
1778,BPLP,BPL
1781,DHC,DAN
1782,NVC,VYX
1783,EIOW,EXPD
1784,CA155,CA155.L
1785,ASHC,AKS
1786,FTB,FITB
1790,AII,AXE
1791,EGI,EME
1792,FNI,FIS.US
1793,B&NI,BKS
1795,ADC,AVY
1797,CA156,CA156.L
1800,CA157,CA157.L
1801,JTSI,JBHT
1805,LCO,LH
1806,SH&,HOT
1807,GCC,BGC.OLD
1809,SBHI,SPB
1811,SEC,SE.delisted
1813,PCOA,PKG
1816,JAC,JBLU
1817,NBI,NWL
1818,CA158,CA158.L
1821,AFGI,AFG
1823,II,INGR
1825,CA159,CA159.L
1826,SJMI,STJ
1827,JSC,SJM
1831,ORIC,ORI
1832,AMDI,AMD
1834,IHI,IQV
1835,WRL,WYNN
1836,JLLI,JLL
1837,RFC,RF
1838,LMI,LAD
1841,HH&,HST
1844,AREI,HOUS
1847,KHI,KND
1851,PNRC,PXD
1852,T+LC,TNL
1853,OCI,OC
1856,BLI,BIGGQ
1857,NTEL,NTI
1860,RCI,COL
1861,CA160,CA160.L
1864,THI,THG
1867,SPC,SON
1868,L3HARR,LHX
1869,TAD,TDS
1870,WEG,WEC
1872,RJFI,RJF
1873,BGGI,BERY
1875,CFC,CINF
1877,PHI,POM.US
1879,SPGI,SPG
1881,BSI,BURL
1882,BCI,BMS
1884,CRI,CLR
1885,ARGI,ASNA
1886,ZGI,Z
1888,FCC,FTR
1890,CIHI,CF
1891,TMCI,MIK
1892,MBC,MTB
1893,REI,RUSHB_old
1894,KGMI,GMCR
1895,SESI,SPN
1898,FAFC,FAF
1899,CA161,CA161.L
1900,MRGI,MDU
1901,JNI,JNPR
1902,AJ&C,AJG
1906,LRC,LRCX
1913,NTC,NTRS
1917,FN,RACE
1919,LMF,FWONA
1921,BBI,BLMN
1922,WCC,WLK
1923,HHC,H.US
1924,MJNC,MJN
1925,EHHI,EVHC
1926,FBII,FBIN
1927,RII,RPM
1930,KEYCOR,KEY
1931,KTHI,KNX
1934,RFPI,RFP
1935,T&C,TIF
1936,M&CI,MKC
1937,GPHC,GPK
1940,BAI,BEAV
1941,MCBC,TAP
1942,CA162,CA162.L
1943,CFGI,CNO
1945,CMGI,CMG
1946,ATC,AMT
1947,CA164,CA164.L
1950,PCI,PDCO
1953,TRP,TROW
1954,GLI,GL
1955,DII,DAR
1956,L&PI,LEG
1958,CEPL,CEQP
1962,MCI,MTW
1963,AG,ARGO
1965,GHI,GNC
1968,MGI,MTCH
1969,ST,SEDG
1970,FITBIT,FIT
1971,NCL,NTDOY
1972,RPI,REGN
1975,EMI,EDIT
1977,CS,CLLS
1978,HI.PA,RMS.PA
1980,EA.ST,EVO.ST
1981,ACA.ST,ATCO-B.ST
1982,SA.ST,SINCH.ST
1983,SACB.ST,SKF-B.ST
1984,AECB.ST,ELUXB.ST
1985,SCAS.ST,SCAB.ST
1986,KACB.ST,KINVB.ST
1987,BACB.ST,BETSB.ST
1988,IES.PA,IBCK.DE11
1989,SS.PA,SOI.PA
1990,IMU.PA,SXRG.DE11
1991,ICM.PA,SXR7.DE11
1992,IEM.PA,EUN0.DE11
1993,AIL.SW,ACLN.ZU
1994,CL&.SW,LISP.ZU
1995,DB1.DE,DBK.DE
1996,CACB.CO,CARLB.CO
1997,NSA,NOD.OL
1998,MCSA,MPCC.OL
1999,IMC.LS,SXR2.DE11
2000,AA,AAL.L
2001,ABF,ABF.L
2003,AAM,ADN.L
2004,AGGREK,AGK.L
2005,SRHI,SUNB.L
2006,AFWP,AMFW.L
2007,ANTOFA,ANTO.L
2008,AH,ARM.L
2009,AVIVA,AV.L
2010,ASTRAZ,AZN.L
2011,BS,BA.old
2014,BAT,BATS.L
2015,BG,BG.L
2016,BL,BLND.L
2017,BHP.AX,BHP.L
2018,BUNZL,BNZL.L
2019,BP,BP.L
2023,CCH,CCH.L
2024,CARNIV,CCL.L
2025,CENTRI,CNA.L
2027,CAPITA,CPI.L
2028,CRH,CRH.old
2029,DIAGEO,DGE.L
2030,EXPERI,EXPN.L
2031,EASYJE,EZJ.L
2032,FRESNI,FRES.L
2033,G4S,GFS.L
2034,GKN,GKN.L
2035,GP,GLEN.L
2036,GLAXOS,GSK.L
2037,HL,HL.L
2038,HAMMER,HMSO.L
2039,HSBA.L_2039,HSBA.L
2040,ICA,IAG.L
2041,IHG,IHG.old
2043,IBP,IMB.L
2044,IG,ITRK.L
2045,ITV,ITV.L
2046,JM,JMAT.L
2047,KINGFI,KGF.L
2048,LS,LAND.L
2049,L&G,LGEN.L
2050,LBGP,LLOY.L
2051,LSE,LSEG.L
2052,MEGGIT,MGGT.L
2053,M&S,MKS.L
2054,MONDI,MNDI.L
2056,WMSP,MRW.L
2057,NG,NG.L
2058,NP,NXT.L
2059,OM,OML.L
2060,PETROF,PFC.L
2061,PRUDEN,PRU.L
2062,PERSIM,PSN.L
2063,PEARSO,PSON.L
2064,RB,RKT.L
2065,NGP,NWG.L
2066,SHEL.L_2066,RDSA.L
2067,CA165,CA165.L
2068,RP,REL.L
2069,REXAM,REX.L
2070,RIO.AX,RIO.L
2071,IDSP,IDS.L
2072,ROLLS-,RR.L
2073,RR,RRS.L
2075,RESOLU,RSL.L
2076,SABMIL,SAB.L
2077,JSP,SBRY.L
2078,SCHROD,SDR.L
2079,SG,SGE.old
2080,SHIRE,SHP.L
2083,S&N,SN.L
2084,FG,FRAS
2085,SSE,SSE.L
2088,T&L,TATE.L
2091,TESCO,TSCO.L
2092,TT,TT.L
2094,UU,UU.L
2096,WG,WEIR.L
2097,WH,WMH.L
2098,FP,FERG.L
2099,WPP,WPP.L
2100,WHITBR,WTB.L
2101,DMP,DMGT.L
2102,3GP,III.L
2104,NGA.CO,NETC.CO
2105,RSA,RECSI.OL
2106,KA,KAHOT.OL
2108,PB,BAKKA.OL
2109,IMA.DE,IBC6.DE11
2110,BSP,BA.L
2111,CP,CRH.L
2112,IHGP,IHG.L
2113,TSGP,SGE.L
2114,BGP,BOO.L
2117,IPP,ITM.L
2118,DP,DARK.L
2120,AAP,AAF.L
2121,WOS,WOSG.L
2122,HEP,HBR.L
2124,VEP,VVO.L
2126,LAMP,LIO.L
2127,LRP,LXI.L
2128,KGP,KNOS.L
2129,MVP,GROW.L
2130,ABP,AJB.L
2131,SREL,SRE.L
2132,CIL,CHRY.L
2133,IHP,IHP.L
2134,DECP,DEC.L
2135,EP,ENOG.L
2136,EMP,EDV.L
2139,BTGP,BYIT.L
2140,NIHP,NETW.L
2141,PPP,PHLL.L
2142,OIP,OXIG.L
2143,PFP,PFD.L
2144,ATGP,ATG.L
2145,HTP,HTWS.L
2146,JP,JTC.L
2147,NOG,N91.L
2148,MSGP,MGNS
2149,SEI,SEIT.L
2151,BRP,BTRW.L
2154,DLG,DLG.L
2155,INFORM,INF.L
2156,MFIP,MCRO.L
2157,FE,FLTR.L
2158,RIP,RTO.L
2159,SEGRO,SGRO.L
2160,SWP,SWR.L
2161,SMIT,SMT.L
2162,CA166,CA166.L
2163,TA,TUI.L
2164,TW,TW.L
2166,MIP,MDC.L
2167,AML,AML.L
2168,FDP.L,FEVR.L
2170,CA167,CA167.L
2171,SHEL.L_2171,SHEL.L
2175,SEC.KS,SMSN.L
2177,IID,D28G.L
2178,IS5_2178,IGUS.L
2180,IMJ,IJPH.L
2181,FFJ,JAPN.L
2182,IPO96,IPO96.L
2183,IPO97,IPO97.L
2184,IPO98,IPO98.L
2185,IPO99,IPO99.L
2186,IPO100,IPO100.L
2187,CA.OPS,CA.Ops31.L
2188,CA.OPS_2188,CA.Ops32.L
2189,CA.OPS_2189,CA.Ops33.L
2190,CA.OPS_2190,CA.Ops34.L
2191,CA.OPS_2191,CA.Ops35.L
2192,PSQE,PSQ
2193,IEI,ICE
2194,BOM,BMO
2196,AL-A,ABBNY
2197,FIBI,FIBK
2198,CA168,CA168.L
2200,CA169,CA169.L
2201,UFC,UMBF
2202,VE,VET.US
2203,DTHA.DE,DTG.DE
2204,UCBI,UCB
2208,FFBI,FFIN
2209,UBI,UBSI
2211,AS,AKSO.OL
2213,DBA,DNB.OL
2214,DA,DNO.OL
2215,FOE,FOE.OL
2217,GOG,GOGL.OL
2219,NH,NHY.OL
2220,NAS,NAS.OL
2222,ORKLA,ORK.OL
2223,PG,PGS.OL
2224,PROSAF,PRS.OL
2225,TN.DE,NCH2.DE
2226,STOREB,STB.OL
2227,S7,SUBC.OL
2228,TELENO,TEL.OL
2229,TGS-NO,TGS.OL
2230,YI,YAR.OL
2231,TLE.ST,ERIC-A.ST
2232,TCA.ST,TELIA.ST
2233,NBA.ST,NDA_SE.ST
2234,VASA.ST,VOLV-A.ST
2235,SEB.ST,SEB-A.ST
2236,SA.ST_2236,SAND.ST
2237,H&M.ST,HM-B.ST
2238,IVP.DE,CEBP.DE11
2239,SHSA.ST,SHB-A.ST
2240,SASA.ST,SKF-A.ST
2241,SASA.ST_2241,SWED-A.ST
2242,AAA.ST,ASSA-B.ST
2243,ACA.ST_2243,ATCO-A.ST
2244,BA.ST,BOL.ST
2246,ALA.ST,ALFA.ST
2248,SASB.ST,SECU-B.ST
2249,SASB.ST_2249,SKA-B.ST
2250,IASA.ST,INVE-A.ST
2251,OEA.ST,ORRON.ST
2252,TASB.ST,TREL-B.ST
2253,SMA.ST,SWMA.ST
2254,HASB.ST,HEXA-B.ST
2256,IGA.ST,ICA.ST
2257,IASA.ST_2257,INDU-A.ST
2258,LAL.ST,LUND-B.ST
2259,KA.DE_2259,KTN.DE
2260,NNBA.CO,NOVO-B.CO
2261,DBA.CO,DANSKE.CO
2262,OA.CO,ORSTED.CO
2263,VWSA.CO,VWS.CO
2264,NB.CO,NSIS-B.CO
2265,PA.CO,PNDORA.CO
2266,TA.CO,TRYG.CO
2267,DA.CO,DSV.CO
2268,DA.CO_2268,DEMANT.CO
2269,IA.CO,ISS.CO
2270,HLA.CO,HLUNB.CO
2271,GA.CO,GMAB.CO
2272,CBA.CO,COLO-B.CO
2274,CHHA.CO,CHR.CO
2276,IME.DE,CEMG.DE11
2277,NBA,NDA1V.HE
2278,SASA,SSABAH.HE
2280,FO,FORTUM.HE
2281,UO,UPM.HE
2284,SOA,SAMPO.HE
2285,EO,ELISA.HE
2286,NRO,TYRES.HE
2287,WOA,WRT1V.HE
2290,IOL,IMO
2292,CACTUS,WHD
2293,DML,DCP
2295,GBI,GBCI
2296,CBSI,CBU
2297,NOSI,NEX
2299,FFC,FULT
2300,CCB.HK,0939.HK
2301,BOC.HK,3988.HK
2302,IAC.HK,1398.HK
2303,ABOC.HK,1288.HK
2304,CP&.HK,0386.HK
2305,CNOOC,0883.HK
2306,CG.HK,2007.HK
2307,CCB.HK_2307,0998.HK
2308,CMB.HK,1988.HK
2309,PIC.HK,1339.HK
2310,CNBM.HK,3323.HK
2311,CCA.HK,1359.HK
2312,LG.HK,0992.HK
2313,CS.HK,1088.HK
2314,YC.HK,1171.HK
2315,CCC.HK,1800.HK
2316,PAI.HK,2318.HK
2317,GTHL.HK,3800.HK
2318,HPI.HK,0902.HK
2319,PPAC.HK,2328.HK
2320,CUH.HK,0762.HK
2321,CT.HK,0728.HK
2322,CPCL.HK,1816.HK
2323,ZM.HK,2899.HK
2324,CLI(.HK,2628.HK
2325,CCE.HK,1898.HK
2326,L&FL.HK,0494.HK
2327,BOC.HK_2327,3328.HK
2328,AC.HK,0753.HK
2329,XSHL.HK,0968.HK
2330,COL.HK,0688.HK
2331,GWM.HK,2333.HK
2332,CO.HK,2883.HK
2333,CL.HK,0916.HK
2334,AGL.HK,1299.HK
2335,CRG.HK,0390.HK
2336,WP.HK,2338.HK
2337,CPI.HK,2601.HK
2338,CMB.HK_2338,3968.HK
2340,GA.HK,2238.HK
2341,CSP.HK,1966.HK
2342,CM.HK,0941.HK
2343,DMG.HK,0489.HK
2344,CSCL.HK,6030.HK
2345,YPCL.HK,1628.HK
2346,AC.HK_2346,0914.HK
2347,FI.HK,0656.HK
2348,MCOC.HK,1618.HK
2349,CRL.HK,1109.HK
2350,CRC.HK,1186.HK
2351,CHHL.HK,00001.HK
2352,CHL.HK,00002.HK
2353,PAHL.HK,00006.HK
2354,HSBL.HK,00011.HK
2355,SHK.HK,00016.HK
2356,NWD.HK,00017.HK
2357,SPL.HK,00019.HK
2358,GEGL.HK,00027.HK
2359,KECL.HK,00135.HK
2360,GAHL.HK,00175.HK
2362,CEE.HK,00257.HK
2363,KIS.HK,00268.HK
2364,BEI.HK,00285.HK
2365,TCIH.HK,00322.HK
2366,CGHL.HK,00384.HK
2367,HKE.HK,00388.HK
2368,ZC.HK,00763.HK
2369,CTCL.HK,788.HK
2370,PCL.HK,00857.HK
2371,SHL.HK,00880.HK
2372,CTIH.HK,00966.HK
2373,SMIC.HK,00981.HK
2374,CSA.HK,01055.HK
2375,CPGL.HK,01093.HK
2376,CAHL.HK,01113.HK
2377,BCA.HK,01114.HK
2378,WML.HK,01128.HK
2379,SBL.HK,01177.HK
2380,BCL.HK,01211.HK
2381,NCL.HK,01336.HK
2382,SCL.HK,01928.HK
2383,ATHI.HK,02018.HK
2384,ASPL.HK,02020.HK
2385,SFP.HK,02196.HK
2386,WBCI.HK,02269.HK
2387,SIG.HK,02313.HK
2388,CMD.HK,02319.HK
2389,SOTG.HK,02382.HK
2390,SEGC.HK,02386.HK
2391,BHK.HK,02388.HK
2392,EEHL.HK,02688.HK
2393,CEG.HK,03333.HK
2394,MCB.HK,03690.HK
2395,CICC.HK,03908.HK
2396,CMCL.HK,03993.HK
2397,ZOPI.HK,06060.HK
2398,HSCL.HK,06837.HK
2399,HIH.HK,06862.HK
2400,CGS.HK,06881.HK
2401,HSCL.HK_2401,06886.HK
2403,QMCL.HK,01122.HK
2404,BMCL.HK,1958.HK
2405,YGHL.HK,1585.HK
2406,HK&.HK,3.HK
2407,HLD.HK,12.HK
2408,SLCL.HK,83.HK
2409,HLPL.HK,101.HK
2410,WWC.HK,151.HK
2411,IES,IBCK.DE
2412,IBI.HK,1801.HK
2413,CDC.HK,341.HK
2414,TICL.HK,669.HK
2415,LR.HK,823.HK
2416,CIHL.HK,1038.HK
2417,HIG.HK,1044.HK
2418,CML.HK,1317.HK
2419,3I.HK,1530.HK
2420,KTHL.HK,1797.HK
2421,VBH.HK,1873.HK
2422,WRE.HK,1997.HK
2423,WI.HK,2013.HK
2424,SHI.HK,9658.HK
2425,CBI.HK,6185.HK
2426,FRE.HK,778.HK
2428,JI.HK,9618.HK
2429,AI.HK,9926.HK
2430,MIDL.HK,200.HK
2431,CGB,CATY
2432,IBGI,IBTX
2435,BOHC,BOH
2436,EBI,EBC
2438,MFGI,CASH
2440,LFC,LKFN
2441,HM,HESM
2442,HBI,HOMB
2445,PE,PETS.US
2447,MBHC,MCB
2448,VHI,VBTX
2450,FBPN,FBNC
2451,ABHI,BATRK
2457,HTI,HIMX
2458,SEO,STERV.HE
2459,NJRC,NJR
2463,GA-,GMAB.US
2464,AEII,AEIS
2465,PTC,PAR
2469,MWC,MSEX
2471,ASWC,AWR
2472,HEII,HE
2473,ICM,IS3N.DE11
2475,CWSG,CWT
2476,OII,OXM
2478,IEM,EUN0.DE
2480,ITB,IBCC.DE11
2481,CDI,CIFR
2482,ORANTS,ORANTST
2485,EREL,ENLT
2489,TFGL,TOP.US
2497,ADIA,HKD.US
2499,SLSA,LASITEB1
2500,HDA.DE,HDD.DE
2501,AIXTRO,AIXA.DE
2502,TDHA.DE,O2D.DE
2503,CS.DE,CEC.DE
2504,EVOTEC,EVT.DE
2505,KG.DE,KGX.DE
2506,SA.DE,SHA0.DE
2507,IGW,IQQQ.DE
2508,US.DE,UN0.DE
2509,NORDEX,NDX1.DE
2510,SC.DE,SGL.DE
2511,EVONIK,EVK.DE
2512,DW.DE,DWNI.DE
2513,LANXES,LXS.DE
2514,QIAGEN,QIA.DE
2515,DS.DE,DLG.DE
2516,COVEST,1COV.DE
2518,GEA,G1A.DE
2519,RI.DE,RKET.DE
2520,WIRECA,WDI.DE
2521,ZALAND,ZAL.DE
2522,SUEDZU,SZU.DE
2523,GCP.DE,GYC.DE
2524,TI.DE,TEG.DE
2525,GERRES,GXI.DE
2526,FREENE,FNTN.DE
2527,BILFIN,GBF.DE
2528,AOR.DE,AOX.DE
2529,SALZGI,SZG.DE
2530,BRENNT,BNR.DE
2531,AB.DE,ARLN.DE
2532,PA.DE,PAT.DE
2533,UI.DE,UTDI.DE
2534,LEONI,LEO.DE
2535,SILTRO,WAF.DE
2536,SYMRIS,SY1.DE
2537,RG.DE,RRTL.DE
2538,SOFTWA,SOW.DE
2539,STADA,SAZ.DE
2540,DE.DE,DEQ.DE
2541,HELLA,HLE.DE
2542,HAPAG-,HLAG.DE
2543,ELRING,ZIL2.DE
2544,OSRAM,OSR.DE
2545,HB.DE,BOSS.DE
2546,MORPHO,MOR.DE
2547,1A.DE,1U1.DE
2548,CE.DE,EVD.DE
2549,SR2,ZPRR.DE
2550,SIE.DE_2550,SHL.DE
2551,VS.DE,VNA.DE
2552,IS.DE,IGY.DE
2553,HRS.DE,HNR1.DE
2554,KA.DE_2554,KBX.DE
2555,SA.DE_2555,SRT.DE
2556,MAEA.DE,MTX.DE
2557,HA.DE,HOT.DE
2558,TA.DE_2558,TLX.DE
2559,AS.DE,AT1.DE
2560,CZMA.DE,AFX.DE
2561,LIA.DE,LEG.DE
2562,FAF.DE,FRA.DE
2563,RA.DE_2563,RAA.DE
2564,DHS.DE,DHER.DE
2565,DGG.DE,DWS.DE
2566,NS.DE,NEM.DE
2567,MA.DE,B4B.DE
2568,FA.DE,FIE.DE
2569,SA.DE_2569,G24.DE
2570,ASS.DE,SPR.DE
2571,WCA.DE,WCH.DE
2572,GA.DE,GLJ.DE
2573,SS.DE,SIX2.DE
2575,BA.DE_2575,BC8.DE
2577,PMS.DE,PSM.DE
2578,SS&.DE,SAX.DE
2579,CMS.DE,COP.DE
2580,TIA.DE,TLG.DE
2581,KA.DE_2581,KRN.DE
2582,DA.DE,DUE.DE
2583,APS.DE,ADJ.DE
2585,AA.DE_2585,NDA.DE
2586,PA.DE_2586,PUM.DE
2587,RA.DE_2587,RHM.DE
2588,VA.DE,VOE.DE
2590,JENOPT,JEN.DE
2591,JA.DE,JUN3.DE
2595,RIPA,RTO.US
2597,FGHI,FRGE
2600,H&SP,HILS.L
2601,MAMP,MGAM.L
2602,CGP,COA.L
2603,DPP,DPH.L
2605,HJGP,HWDN.L
2609,OGP,OSB.L
2611,SEP,SPX.L
2612,TIP,TCAP.L
2613,JF&,FSJ.L
2614,BBP,BBY.L
2621,RCPP,RCP.L
2622,UGP,UTG.L
2623,DSP,SMDS.L
2625,HGHP,HSTG.L
2627,JLGP,JLG.L
2628,HHP,HSTN.L
2630,IGHP,IGG.L
2632,RGP,RNK.L
2634,PP,PTEC.L
2635,CNHP,CRST.L
2638,SAP,SIG.L
2640,SGP,SOPH.L
2641,EL,ESKN.L
2642,IP,ISAT.L
2643,DLP,DLN.L
2645,BCP,BCPT.L
2647,PIP,POLY.L
2649,PIA,PLI.L
2650,SCP,SHC.L
2651,GGP,GFTU.L
2656,RBP,RAT.L
2659,SLP,SDLF.L
2661,UEHP,ULE.L
2665,LPP,LMP.L
2666,AGP,AUTO.L
2667,AWP,ALW.L
2668,EGP,ESUR.L
2670,HMP,HOC.L
2671,AMP,ACA.L
2672,JWGP,WG.L
2675,JLT,JLT.L
2676,HPP,HIK.L
2677,FGP,FDSA.L
2680,HICL,HICL.L
2682,FGHP,FDM.L
2685,BGHP,BKG.L
2686,RIGL,TRIG.L
2690,M&C_2690,MLC.L
2691,ZP,ZIG.L
2692,VMH,VM.L
2695,VP,VSVS.L
2696,GKP,GNK.L
2697,UCP,UKCM.L
2698,LHL,LRE.L
2699,SMPP,SMP.L_old
2700,PCP,PZC.L
2705,DPGP,DOM.L
2706,HGP,HFD.L
2709,QGP,QQ.L
2711,JFMP,JUP.L
2714,COL,CTY.L
2716,VRP,VED.L
2717,TBB,BBOX.L
2721,WSP,SMWH.L
2723,WGP,WKP.L
2725,PGP,PNN.L
2726,NBGP,BWNG.L
2727,TPP,TEP.L
2728,EOL,ETO.L
2730,MITP,MNKS.L
2731,TTGP,TALK.L
2732,F&C,FCIT.L
2733,PGO,PAG.L
2734,DCGP,DCG.L
2739,BEV,BME.L
2740,BOG,BGEO.L
2742,BYGP,BYG.L
2745,JSFP,JD.L
2750,TEM,TEM.L
2753,3IP,3IN.L
2754,ICGP,ICG.L
2756,PAH,PETS.L
2757,NRP,NRR.L
2758,TBGP,TBCG.L
2762,RRP,RDI.L
2763,SHGP,SPI.L
2766,CPP,CSP.L
2767,UHP,UDG.L
2768,GPEP,GPE.L
2772,M&BP,MAB.L
2774,EIIP,ERM.L
2776,BDHP,BRW.L
2779,TBP,TED.L
2783,NHP,NMC
2784,JGP,JUST.L
2785,CFP,CARD.L
2786,JDWP,JDW.L
2787,M&SP,MCS.L_old
2788,IPPL,INPP.L
2795,CBGP,CBG.L
2800,GTP,GFRD.L
2802,TCGP,TCG.L
2806,PDL,PDL.L
